770	926	15
155	393	8
1371	3	7
59	1325	5
381	678	2
1483	347	2
1375	101	26
1356	293	0
1548	119	8
774	852	2
22	653	2
944	173	2
1351	994	37
681	671	33
1546	1227	8
859	1364	2
479	949	2
791	1135	2
267	813	7
594	743	5
646	887	21
673	1026	2
166	471	2
1031	661	2
69	1258	2
270	503	2
620	536	2
818	909	2
841	387	8
1336	974	7
62	808	7
905	917	2
83	189	27
269	1127	8
85	1080	2
938	843	2
32	114	8
1259	533	3
266	201	12
125	1304	5
1061	683	0
1078	833	8
1245	629	7
98	230	7
454	1337	2
667	1337	20
852	1235	41
678	911	31
1100	419	2
696	298	8
1279	1283	2
1468	143	7
601	1227	7
1382	974	7
721	1493	27
278	551	2
960	421	2
83	230	2
80	1207	7
458	412	5
393	1389	8
406	315	7
222	445	0
211	259	8
528	445	0
510	855	5
361	787	2
279	843	27
796	65	8
82	1469	47
841	730	8
145	409	2
97	1133	2
185	681	27
150	167	2
1076	1004	27
1502	590	2
1152	37	8
978	880	30
1468	1118	7
209	1102	37
1416	150	2
1336	459	5
22	396	30
886	228	8
737	609	2
1525	722	2
450	49	2
27	782	30
1004	86	7
69	1054	7
162	384	3
565	1221	2
834	667	27
572	88	5
1208	1518	0
1119	750	30
1003	1187	0
21	479	2
218	1125	8
579	686	7
486	229	33
1451	1564	1
292	229	2
254	972	74
82	973	2
406	1419	5
217	1078	2
20	816	7
1001	453	34
154	423	2
1445	366	33
88	167	7
674	1247	2
499	745	2
361	90	8
569	588	8
988	1437	7
278	620	2
86	881	3
255	1004	27
1252	1424	2
929	1187	0
287	675	2
189	287	7
618	808	8
368	114	8
849	983	30
1525	857	2
253	1230	1
891	1381	7
726	730	2
1563	908	8
208	991	2
630	90	8
246	341	5
599	1086	8
1437	251	33
190	555	2
1352	433	7
1215	45	7
287	341	3
913	1325	5
369	1424	2
24	443	12
361	291	8
328	766	8
1396	292	2
769	628	2
1564	13	2
248	474	75
789	345	0
927	606	1
627	199	5
1140	818	2
49	309	33
648	108	8
1397	702	7
1184	1042	2
377	998	29
980	505	30
836	880	30
499	462	8
148	1482	8
486	89	2
1259	562	2
852	546	30
550	888	23
647	1029	2
995	297	8
845	753	57
142	502	2
592	338	5
672	873	7
1045	1593	38
913	1004	27
752	75	5
1394	1393	27
191	911	31
1322	102	8
880	199	2
722	781	30
1029	543	2
116	810	15
592	938	6
559	1243	7
1304	910	5
297	1199	7
207	782	2
681	702	12
820	594	1
674	683	0
505	485	30
598	92	8
388	991	37
199	1376	2
369	1121	2
978	622	30
1135	1004	8
707	798	2
1081	1213	7
323	306	7
1539	1217	8
982	766	5
982	1550	8
438	223	26
676	723	2
707	1381	7
841	1315	5
846	1081	6
435	135	5
1371	1315	5
510	958	5
40	88	3
1252	1133	2
1090	440	35
1375	80	7
1179	1396	8
531	546	2
913	289	2
648	1203	6
534	562	23
657	80	7
932	856	6
1061	1439	33
912	99	0
686	1550	8
28	502	8
594	120	2
486	1452	2
259	460	2
1209	702	7
285	298	8
623	759	2
1041	350	2
382	855	3
172	1062	8
903	958	5
557	1217	8
980	1121	2
126	1335	5
51	604	30
599	579	2
1481	1397	7
739	326	8
779	1416	2
925	466	2
218	1242	2
1210	72	7
291	412	5
843	1036	2
1409	982	7
1215	732	7
654	973	2
1184	235	2
1244	97	15
172	1388	7
540	834	2
282	720	15
1179	462	8
787	1344	5
922	844	2
183	451	2
1451	919	2
450	558	2
221	672	2
1570	272	8
616	1077	2
369	1565	2
1383	250	7
582	159	2
905	219	2
780	883	30
1540	424	8
1044	1595	38
212	138	35
1141	471	2
69	743	3
112	1141	2
632	519	1
696	787	8
1028	739	27
707	607	2
148	1129	7
22	88	3
102	606	2
1087	908	8
1466	1696	1
501	1004	8
526	920	1
1037	1078	2
1085	1340	30
1325	1070	5
307	324	2
1314	453	34
127	1479	2
1119	192	30
1064	293	0
772	1241	7
424	114	8
534	658	0
1317	1163	27
1537	47	8
148	551	2
1215	59	7
408	32	8
242	99	0
641	127	2
759	68	24
419	46	8
925	818	2
1439	676	2
285	206	2
923	839	8
736	1609	47
355	37	7
641	872	2
68	1415	2
503	485	30
1264	891	7
1541	1244	36
387	1388	7
1480	671	33
945	81	10
836	172	2
859	78	2
281	450	2
897	298	8
199	296	7
862	855	48
611	823	2
901	138	35
347	377	8
449	577	2
592	873	50
744	653	1
1200	158	8
981	902	5
1080	393	2
1299	1100	2
1223	1515	2
514	1226	12
1140	441	0
514	1264	2
85	94	2
1337	90	8
579	1111	7
642	70	2
532	390	2
1174	233	2
4	863	6
1330	1062	8
721	259	27
154	1223	2
1447	368	33
359	1514	0
390	1388	7
655	163	8
30	221	2
922	974	30
387	1578	5
349	821	2
1106	1160	2
1478	1114	2
1137	743	3
930	1594	38
907	306	2
194	620	2
183	831	2
844	949	71
854	1395	7
452	1212	8
1358	681	27
459	663	8
719	1395	7
127	803	2
145	581	2
32	398	2
494	81	10
201	1428	75
263	1253	2
250	663	8
841	904	9
359	201	12
271	384	3
1184	66	2
1179	676	7
315	678	30
1239	805	2
249	1581	8
329	433	7
563	101	26
33	210	2
1215	1156	7
167	697	14
32	626	8
1305	1384	7
981	1354	7
42	63	7
457	277	8
763	88	3
55	1482	8
981	1047	2
30	158	27
546	883	2
192	1500	30
45	676	2
1177	1198	27
719	1342	7
434	252	6
61	546	1
118	614	7
595	1592	38
941	273	6
830	988	2
230	1584	28
594	424	8
514	1061	2
575	158	27
55	636	2
591	761	15
1461	111	15
995	983	33
159	651	53
1225	1127	48
138	981	12
1330	139	3
1287	118	2
165	638	2
981	497	2
1209	303	7
724	548	7
305	380	2
1045	347	16
752	104	8
102	114	8
1354	1084	2
602	1062	7
270	1075	2
258	324	2
918	102	2
667	75	7
471	849	2
1478	657	2
270	421	30
20	1239	7
432	59	8
1499	447	10
1364	1122	2
1443	444	23
865	663	8
1102	523	57
1019	1070	5
192	1341	30
377	1003	2
441	101	8
1488	920	1
440	199	2
1	908	6
912	685	8
856	296	7
471	903	6
359	730	8
88	734	7
1466	1697	1
271	32	8
20	102	8
1124	999	14
1535	272	20
55	1125	7
311	205	2
1117	1097	7
307	1268	5
1550	1236	8
205	1091	77
69	455	2
485	47	8
907	1437	8
606	157	7
563	1078	2
1459	919	30
191	382	8
470	880	2
982	1059	5
218	1333	2
220	889	2
1537	881	3
31	167	2
1079	86	7
301	1308	77
1354	1100	2
727	596	33
1522	1342	7
623	498	2
784	1558	77
847	796	7
112	140	2
172	693	2
317	1415	5
70	399	2
80	868	7
1155	3	8
662	116	2
36	117	30
259	122	33
1173	771	2
901	1062	7
1059	1197	2
1376	1265	1
168	581	3
494	445	0
286	1118	1
856	1581	8
1444	1445	2
416	116	20
277	363	2
1444	552	2
527	1227	5
1520	114	8
534	888	23
346	265	8
200	1491	5
1563	116	8
31	116	7
420	85	2
438	611	2
601	559	7
181	1217	8
139	831	30
702	1389	7
116	833	8
1000	1160	2
1271	1214	0
538	726	8
792	667	27
277	1437	8
1166	1128	8
1199	856	5
143	766	8
642	101	2
498	1325	5
324	261	2
1466	1680	1
350	533	3
318	1429	80
1158	1217	8
292	1578	3
915	1139	30
907	695	2
618	1393	2
285	1378	8
419	412	5
1171	848	8
1252	726	8
1079	1471	7
986	411	40
1406	153	1
618	1525	2
903	504	2
377	387	8
227	179	15
536	539	30
806	830	30
109	1514	0
555	324	2
565	1565	2
139	869	2
127	335	2
383	1376	15
1336	932	7
125	546	2
654	690	1
238	1028	2
65	815	7
918	1239	2
301	1422	77
1241	1014	66
1376	573	15
13	102	8
91	1132	5
878	104	2
1489	1682	1
1539	88	3
215	1114	2
435	533	3
1471	1236	52
193	699	57
1148	37	8
601	613	7
527	658	66
284	362	31
160	1330	2
1364	233	27
555	1424	2
568	466	6
1076	779	7
1144	792	6
1453	65	2
380	485	2
1176	472	1
527	937	8
1493	638	27
338	676	30
367	1310	7
1483	499	2
500	172	2
1136	75	3
388	936	8
162	1191	12
598	1581	8
702	198	1
1525	1082	2
902	1217	8
513	1122	2
1271	1025	2
977	728	8
1406	1557	1
479	32	8
762	119	8
424	437	2
391	1565	2
228	34	53
158	270	2
1295	350	2
1258	1335	5
1526	908	8
1283	1480	2
209	824	2
503	1295	2
774	854	27
1206	432	15
611	675	2
530	873	33
876	21	8
228	300	2
1173	950	33
126	1299	2
119	1345	41
726	823	2
623	891	6
997	40	7
80	1279	7
1314	3	10
763	111	6
1480	952	33
1155	265	8
1476	1139	30
479	916	8
774	917	2
932	228	6
334	393	8
330	47	8
1338	177	2
1259	884	2
961	1499	10
468	530	2
464	836	2
930	1177	40
37	779	6
959	1197	2
30	1075	2
334	1407	2
718	732	7
178	1156	8
1259	881	3
83	1076	2
1031	766	8
1245	238	57
829	1006	2
731	303	7
1233	56	1
848	1062	7
258	890	2
531	684	2
1332	992	1
1000	445	0
147	815	2
607	1455	30
240	684	2
837	934	15
1056	1232	2
855	724	31
1351	751	2
1186	808	7
1036	116	2
916	114	8
494	388	2
1549	292	2
184	386	57
262	577	2
1135	65	2
1295	1036	2
505	1097	7
294	1161	7
502	287	30
1409	728	7
1025	925	10
360	891	7
438	586	2
994	391	57
177	80	8
944	1126	2
406	324	7
631	277	8
1275	1357	7
928	1129	7
594	61	2
1231	588	8
140	1417	27
479	377	6
309	464	14
842	727	1
203	477	2
277	425	2
40	1457	8
726	433	7
595	1594	38
1548	1335	5
81	1371	33
627	1511	9
745	743	5
971	1002	1
1337	941	55
1080	1493	2
1198	633	1
618	159	2
810	364	1
1500	281	2
395	1042	2
1054	1388	7
543	1376	15
934	743	3
240	524	2
752	393	8
165	1029	2
836	324	30
250	852	8
901	1536	7
981	676	7
466	627	6
1251	1016	12
1019	838	8
491	686	7
30	74	2
383	421	30
297	26	2
745	278	2
930	889	40
318	808	2
993	879	2
52	1577	8
568	1199	7
912	1515	2
168	638	27
1312	18	8
238	31	30
1288	787	8
259	689	2
667	492	2
900	223	26
1227	183	8
303	908	8
267	873	55
160	1500	30
171	213	8
960	1340	30
342	784	19
514	602	2
503	167	2
1000	109	0
1163	1568	2
1360	393	5
523	1465	5
701	900	2
233	848	7
866	156	15
223	909	1
155	329	2
609	338	5
442	119	8
226	541	2
883	1354	2
241	1250	1
584	1482	8
468	775	12
241	539	30
1481	226	3
438	770	7
594	884	2
22	437	2
218	255	2
652	533	3
1069	1024	30
607	277	2
1214	683	0
1371	1392	30
988	1201	15
471	716	8
158	685	6
1126	1354	2
852	942	30
681	1319	21
523	97	15
290	881	5
1349	805	2
734	919	2
1179	396	71
108	1578	7
524	604	30
903	296	8
230	148	2
947	1345	2
858	18	8
873	368	31
674	446	2
235	667	27
241	484	7
450	1445	2
18	908	8
