1460	1010	8
1477	83	3
179	813	9
983	354	21
1103	934	17
831	1157	44
1564	858	9
1927	999	63
1453	1294	20
990	1377	9
1814	1972	92
652	1181	92
1809	1420	20
496	1619	9
270	1974	9
1580	703	2
903	1522	40
696	464	24
840	337	24
1322	417	8
417	1273	24
199	2059	24
1476	317	40
388	1091	25
1414	1980	23
944	1117	14
836	1707	14
1035	1578	9
1921	907	40
288	1576	9
431	171	80
78	96	9
352	487	25
328	1543	9
636	1223	8
918	1339	70
973	814	82
272	1350	24
1978	1368	9
311	205	51
1770	1360	24
858	1568	9
1020	1407	16
1104	1966	22
1368	1380	9
1040	368	9
403	1056	24
1280	490	9
1576	1130	5
578	582	16
518	356	8
359	497	71
1040	412	9
194	799	8
69	1856	14
940	1322	48
622	969	2
938	297	24
597	1736	24
641	157	9
1010	1729	9
923	901	50
1500	994	14
1283	281	20
1722	2073	24
1928	1337	24
1936	1272	7
1942	1312	148
1453	1842	9
98	721	48
1564	1949	9
1565	1224	24
622	1945	9
1485	183	24
1728	1506	20
379	1668	11
161	969	24
1081	2061	31
110	1979	9
166	1296	9
955	1202	95
1991	1164	80
930	1483	51
1356	355	24
327	384	6
1733	1444	23
152	823	95
1726	1419	24
428	2078	24
1567	1177	9
1755	2082	23
1443	329	8
1198	1883	48
893	1444	9
1568	290	2
909	1407	14
672	2078	14
622	1937	9
1031	96	40
1934	640	8
766	1991	2
1395	1618	9
1884	284	92
483	1061	2
232	507	24
1504	811	23
755	583	24
967	269	17
37	719	80
521	393	2
659	1545	9
190	1921	70
1213	927	9
129	1824	3
898	1121	25
532	635	14
175	473	24
900	321	24
390	332	54
461	826	92
83	708	8
1175	1940	23
1108	1420	2
1076	1724	24
1000	485	2
613	1095	48
100	107	11
53	1412	9
513	1801	20
877	323	24
2039	184	20
57	1186	48
118	1141	48
651	220	24
753	920	8
142	187	70
405	309	80
382	818	9
316	892	63
298	867	0
383	2027	22
1935	129	96
833	96	9
220	1572	70
297	1801	14
1188	1430	8
772	802	48
293	411	9
760	128	8
1349	71	59
290	683	9
167	402	14
748	1007	14
414	943	47
119	836	9
494	1756	24
898	1337	9
1040	514	29
1093	1483	51
578	1471	16
271	595	9
54	1293	8
1013	1113	24
909	1593	9
590	1667	9
