176	1005	2
981	359	7
889	233	27
279	782	50
377	53	34
1541	517	2
1483	528	2
387	249	8
337	279	27
1448	281	30
381	833	8
519	877	30
83	412	5
147	1086	2
1126	1340	2
641	1364	2
1296	1578	5
577	411	2
357	598	30
1078	63	8
1322	929	7
601	905	7
380	504	2
139	1211	2
633	320	6
150	239	2
787	471	8
904	512	84
1444	699	2
494	523	23
800	1406	2
392	52	8
886	119	8
1364	1309	2
459	1128	8
322	1399	6
1446	452	12
387	44	8
869	258	2
58	854	2
528	264	23
55	937	7
1114	837	23
537	705	5
425	568	1
654	462	57
623	1196	2
1436	18	8
453	1299	2
495	1418	7
700	1322	13
128	365	2
922	1239	30
1438	277	8
263	444	23
642	1125	8
324	68	2
550	1106	2
535	642	30
1471	75	59
1295	1045	53
101	1156	8
517	834	8
695	90	8
209	606	35
211	855	3
1152	974	2
917	937	7
1044	154	40
259	228	6
623	350	2
595	743	3
479	930	69
503	451	2
681	622	34
774	1405	2
1031	78	2
435	489	6
642	1204	30
579	138	35
154	1381	7
674	1025	2
463	92	8
737	383	41
143	183	8
944	480	2
623	75	3
350	1070	5
98	27	7
102	418	30
1401	63	8
1052	1450	2
59	846	6
846	438	6
402	83	8
419	393	8
527	817	8
810	519	1
139	677	2
1098	1329	2
432	808	8
752	1437	8
22	433	3
429	1081	2
1177	498	27
727	345	0
1456	1415	2
55	1078	2
550	1207	8
322	779	6
449	66	2
1277	1569	22
796	663	8
609	1310	8
1526	1243	7
1525	569	2
322	1132	7
205	653	7
1201	743	5
148	109	7
1413	1335	5
361	218	2
1179	163	7
127	1482	8
374	25	2
867	779	2
1204	1325	5
1062	855	5
778	172	2
176	1156	7
1039	672	2
368	1482	8
662	798	2
304	923	32
442	1550	8
517	1161	7
192	326	8
895	936	8
148	980	3
991	300	57
327	1291	14
766	136	6
778	210	2
515	1397	0
568	1070	5
59	1154	59
108	1118	5
154	667	27
1080	92	8
1056	577	2
769	937	7
1350	1250	1
825	1457	8
441	766	7
1179	497	7
88	1379	7
713	881	3
762	1131	2
388	419	7
836	18	8
900	338	5
1382	728	7
1303	1254	7
1409	178	2
157	517	1
1003	309	33
1252	719	8
995	42	8
150	1169	2
489	805	2
498	1097	7
662	1148	2
381	758	44
927	938	1
780	150	2
1204	533	3
557	726	50
661	158	6
441	730	8
1321	1153	6
1416	438	2
365	34	1
294	852	8
658	330	7
720	388	1
673	219	2
579	392	36
445	1514	0
259	258	2
261	297	2
140	1457	8
650	357	33
279	1367	27
479	287	7
1284	1217	8
1025	891	8
552	1352	2
1160	367	2
